image_path,identity,group,gender,age_group
data\processed\bfw\asian\n002509\0432_01.jpg,n002509,asian,females,
data\processed\bfw\asian\n002725\0007_03.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0013_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0015_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0023_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0037_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0039_02.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0062_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0086_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0102_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0150_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0179_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0233_02.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0241_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0253_02.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0267_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0290_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0295_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0298_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0312_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0329_03.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0330_02.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0336_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0446_01.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0452_04.jpg,n002725,asian,females,
data\processed\bfw\asian\n002725\0486_03.jpg,n002725,asian,females,
data\processed\bfw\asian\n003153\0036_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0069_02.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0075_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0155_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0157_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0169_02.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0172_02.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0186_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0194_03.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0215_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0219_02.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0239_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0246_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0250_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0251_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0287_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0294_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0315_02.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0397_02.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0470_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0524_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0610_04.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0624_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0633_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003153\0645_01.jpg,n003153,asian,females,
data\processed\bfw\asian\n003288\0022_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0051_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0078_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0083_02.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0089_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0093_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0118_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0120_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0165_11.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0186_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0222_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0228_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0230_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0234_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0255_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0300_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0358_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0385_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0446_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0495_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0562_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0572_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0573_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0579_02.jpg,n003288,asian,females,
data\processed\bfw\asian\n003288\0628_01.jpg,n003288,asian,females,
data\processed\bfw\asian\n003354\0011_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0020_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0027_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0029_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0036_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0047_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0058_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0068_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0078_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0082_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0095_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0098_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0104_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0116_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0124_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0136_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0142_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0175_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0177_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0180_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0199_02.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0227_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0243_01.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0287_02.jpg,n003354,asian,females,
data\processed\bfw\asian\n003354\0346_02.jpg,n003354,asian,females,
data\processed\bfw\asian\n003357\0001_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0006_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0008_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0020_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0033_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0034_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0042_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0074_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0085_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0108_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0117_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0123_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0147_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0168_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0214_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0246_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0285_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0291_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0368_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0406_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0422_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0469_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0493_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0533_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003357\0538_01.jpg,n003357,asian,females,
data\processed\bfw\asian\n003358\0055_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0071_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0080_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0096_02.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0139_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0145_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0149_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0149_02.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0166_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0202_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0216_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0224_10.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0233_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0304_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0306_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0316_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0318_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0318_02.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0362_02.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0365_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0377_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0382_05.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0408_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0437_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003358\0702_01.jpg,n003358,asian,females,
data\processed\bfw\asian\n003449\0001_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0025_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0027_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0047_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0060_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0063_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0066_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0072_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0073_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0083_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0101_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0118_08.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0129_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0164_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0180_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0183_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0189_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0194_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0197_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0210_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0210_03.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0210_04.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0242_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0418_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003449\0425_01.jpg,n003449,asian,females,
data\processed\bfw\asian\n003467\0030_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0033_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0036_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0037_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0042_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0055_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0082_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0091_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0094_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0096_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0103_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0111_02.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0112_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0118_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0129_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0130_03.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0146_02.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0176_02.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0188_03.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0217_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0358_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0393_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0395_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0400_03.jpg,n003467,asian,females,
data\processed\bfw\asian\n003467\0405_01.jpg,n003467,asian,females,
data\processed\bfw\asian\n003481\0002_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0015_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0022_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0053_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0054_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0055_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0091_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0093_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0096_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0107_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0109_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0119_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0141_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0194_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0202_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0215_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0245_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0273_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0345_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0407_04.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0431_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0441_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0564_02.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0770_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003481\0794_01.jpg,n003481,asian,females,
data\processed\bfw\asian\n003506\0011_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0014_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0019_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0041_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0110_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0115_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0136_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0136_02.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0162_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0177_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0206_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0241_02.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0252_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0256_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0278_02.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0307_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0319_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0324_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0342_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0347_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0367_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0371_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0428_02.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0627_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003506\0637_01.jpg,n003506,asian,females,
data\processed\bfw\asian\n003557\0006_06.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0007_02.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0013_01.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0017_02.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0053_01.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0061_01.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0072_01.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0086_01.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0088_04.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0095_02.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0102_03.jpg,n003557,asian,females,
data\processed\bfw\asian\n003557\0116_01.jpg,n003557,asian,females,
